cod_loc,id_prov,id_departamento,observaciones,categoria,subcategoria,provincia,departamento,localidad,nombre,domicilio,piso,CP,cod_area,telefono,mail,web,informacion,latitud,longitud,TipoLatitudLongitud,actividad_especifica,denominacion_especifica,fuente,tipo_gestion,inicio_act,capacidad,ano_actualizacion 
06434010,06,06434,,Salas de Teatro,,Buenos Aires,LanÃºs,LanÃºs,Sur Teatral,Gobernador Bernardo de Irigoyen 410,,1824,11,5037 2334,surteatral@gmail.com,facebook.com/clasesdeteatroenlanus/,,-34.70585000,-58.39737000,,Clases de Teatro,,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06434010,06,06434,,Salas de Teatro,,Buenos Aires,LanÃºs,LanÃºs,La Fabrica Concert,Sarmiento 1710,,1824,,,,,,-34.70562000,-58.38791000,,"Teatro, talleres",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,La Merceria Teatro,Av. 1 nÂ°210,,1900,221,4834437,lamerceriateatrolp@gmail.com,facebook.com/lamerceriateatro,,-34.89840000,-57.95788000,Precisa,PresentaciÃ³n de obras teatrales,,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,Espacio 44. Laboratorio Crativo,Av. 44 nÂº 496,s/d,1900,221,5907600,danielgismondi@yahoo.com.ar,www.espacio44.com.ar,"Espacio no convencional (tarima, al ras del piso. circular, semicircular) -  Capacidad sala 2: 40 personas",-34.90875700,-57.95310700,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2006,50,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,Casa Teatro El Altillo del Sur,Calle 1 nÂº 1693,s/d,1900,221,4834975,cpalumbo@netverk.com.ar,s/d,s/d,-34.92113400,-57.92746100,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,El SÃ³tano Club Cultural,Calle 10  967,,1900,s/d,,espacioelsotano@gmail.com,facebook.com/elsotanolaplata/,,-34.91869900,-57.95152300,Precisa,"Sala,Obras,talleres",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,AsociaciÃ³n amigos del taller de Teatro de la Universidad Nacional de la Plata,Calle 10 nÂº 1076,s/d,1900,221,4232283,amigosdeteatrounlp@datamarkets.com,www.teatrounlp.com.ar,s/d,-34.91986200,-57.94985100,Precisa,,Universidad,Plan Podesta 2020 / Relevamiento SINCA,PÃºblico,1986,80,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,Centro Cultural El Escudo,Calle 10 nÂº 1373,s/d,1900,s/d,s/d,s/d,s/d,s/d,-34.92412800,-57.94409300,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,VIL Teatro,Calle 11 nÂº 1884,s/d,1900,s/d,s/d,vilteatrolaplata@gmail.com,s/d,s/d,-34.93351000,-57.93361000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,30,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,Teatro Telon Negro,Calle 13 entre Calle 32 y Calle 33 ,s/d,s/d,221,4670639,info@telonnegroteatro.com.ar,www.telonnegroteatro.com.ar,s/d,-34.90653000,-57.97458000,Aproximada,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,Dynamo Teatro,Calle 17 NÂ°1754,,1904,,,,facebook.com/dynamoteatro/,,-34.93721000,-57.94266000,,"Teatro,Cursos y Talleres",,Plan Podesta 2020 / Relevamiento SINCA,Privado,2018,,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,Teatro Estudio,Calle 3 nÂº 386,s/d,1900,221,4234366,teatroestudiodelasartes@hotmail.com,www.teatroestudio.com.ar,s/d,-34.90334100,-57.95603100,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2003,80,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,Teatro El Escape,Calle 4 nÂº 1143 ,s/d,1900,221,4704579,s/d,s/d,s/d,-34.91502000,-57.94277000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,Escenario 40 Teatro,Calle 40 nÂ° 1180,s/d,1900,221,4545243,escenario40@gmail.com,s/d,s/d,-34.91821000,-57.97160000,Precisa,"Teatro de Arte DramÃ¡tico,clases ",s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,Teatro La Nonna,Calle 47 nÂ°395,s/d,1900,221,4275555,leoringerargentina@yahoo.com.ar,www.teatrolanonna.com.ar,Capacidad sala 2: 120 personas;  Capacidad sala 3:  50 personas,-34.89965800,-57.93869600,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1991,200,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,La Lechuza,Calle 58 nÂ° 757,s/d,s/d,221,4721612,carnerolaura@gmail.com,www.lalechuzateatro.blogspot.com.ar,s/d,-34.92209000,-57.94714000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1957,0,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,Espacio Arte Vivo,Calle 58 nÂº 461,s/d,s/d,221,4216155,espacioart@yahoo.com.ar,s/d,s/d,-34.91677400,-57.94113500,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1994,85,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,Teatro Abierto,Calle 63 NÂ°407,,1900,221,579 8971,teatroabiertolp@gmail.com,facebook.com/teatroabiertolp/,,-34.91981000,-57.93433000,,Teatro y clases,,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,Teatro Practico,Calle 63 nÂ°487,,1900,,,tepeteatropractico@gmail.com,facebook.com/tepeteatropractico/,,-34.92120000,-57.93587000,,,,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06441030,06,06441,,Salas de Teatro,,Buenos Aires,La Plata,La Plata,La  Caterva de City Bell,Cantilo 471,,1896,221,418 3597,lacatervadecitybell@outlook.com,facebook.com/la.caterva.7/,,-34.87025000,-58.04547000,,"Teatro,clases",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06455030,06,06455,,Salas de Teatro,,Buenos Aires,Las Flores,Las Flores,Espacio Teatral del Borde,Bernardo de Irigoyen 570,s/d,7200,2244,441926,delbordeteatro@gmail.com,s/d,s/d,-36.01754494,-59.10043227,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
06469080,06,06469,,Salas de Teatro,,Buenos Aires,Lincoln,Lincoln,Teatro G.i.d.i ( Grupo independiente para el desarrollo integral del niÃ±o y el adolescente),Avenida 9 de Julio 348,,6070,s/d,,,facebook.com/teatro.gidi/about,,-34.87086000,-61.52601400,Precisa,"Obras de teatro, biblioteca",,Plan Podesta 2020 / Relevamiento SINCA,Privado,1983,,2020
06490010,06,06490,,Salas de Teatro,,Buenos Aires,Lomas de Zamora,Lomas de Zamora,AsociaciÃ³n Teatro de las Nobles Bestias,14 de Julio 142,s/d,1832,11,42440813,noblesbestiasteatro@gmail.com,s/d,s/d,-34.77448300,-58.39407900,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1994,150,2020
06490010,06,06490,,Salas de Teatro,,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Jicara Teatro (Ex GalÃ³n de Diablomundo),Almirante Brown 3589,s/d,1832,11,42480441,galpondiablomundo@gmail.com,s/d,s/d,-34.77815500,-58.39119400,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,100,2020
06490010,06,06490,,Salas de Teatro,,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Cultura del Sur,Avenida Meeks 1066,s/d,1832,11,43922066,culturadelsur@gmail.com,www.culturadelsur.blogspot.com.ar,s/d,-34.77419000,-58.39755000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,180,2020
06490010,06,06490,,Salas de Teatro,,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Cultura Click,Avenida Meeks 1387,s/d,1832,11,549703191,centroculturalclick@gmail.com,s/d,s/d,-34.77770000,-58.39718000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
06490010,06,06490,,Salas de Teatro,,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Latitud Teatro,Laprida 2590,,1832,11,4282 8954,s/d,s/d,,-34.75670000,-58.43084000,,Clases,,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06490010,06,06490,,Salas de Teatro,,Buenos Aires,Lomas de Zamora,Lomas de Zamora,El Nido,Manuel Castro 478,s/d,1832,11,42431214,hola@elnidoarte.com.ar,www.elnidoarte.com.ar,s/d,-34.75449000,-58.40287000,Precisa,,s/d,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,Privado,0,0,2020
06490010,06,06490,,Salas de Teatro,,Buenos Aires,Lomas de Zamora,Lomas de Zamora,Teatro de las Memorias,SÃ¡enz 227,s/d,1832,11,20598607,delasmemorias@yahoo.com.ar,s/d,s/d,-34.75838500,-58.39952900,Precisa,,s/d,Secretaria de Cultura Lomas de Zamora / Relevamiento 2017,Privado,0,0,2020
06497060,06,06497,,Salas de Teatro,,Buenos Aires,LujÃ¡n,Lujan,Teatro La Mariana,Francia 1051 ,s/d,6700,2323,440006,gtielgalpon@hotmail.com,facebook.com/teatrolamariana/,,-34.56505400,-59.11954800,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,0,80,2020
06497060,06,06497,,Salas de Teatro,,Buenos Aires,LujÃ¡n,Lujan,Teatro del GalpÃ³n,General Belgrano eHipÃ³lito Irigoyen ,,6700,s/d,,elgalponteatro@gmail.com,facebook.com/TeatroElGalponLujan/,,-34.57650200,-59.10342300,Precisa,"Teatro,talleres,muestras,actividades culturales",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06518040,06,06518,,Salas de Teatro,,Buenos Aires,Mar Chiquita,Mar Chiquita,TEATRO POQUELIN,Bariloche 210 ,,7609,223,5136669,,https://teatropoquelin.blogspot.com/,,-37.84318300,-57.50894200,Precisa,"ProducciÃ³n de espectÃ¡culos,seminarios de actuaciÃ³n",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06539010,06,06539,,Salas de Teatro,,Buenos Aires,Merlo,Merlo,Teatro Municipal de Merlo Enrique Santos DiscÃ©polo,ColÃ³n 600,s/d,1722,s/d,s/d,s/d,www.merlo.gob.ar/cartelera-teatro-municipal,,-34.66679100,-58.72332600,Precisa,,s/d,Argentores / Relevamiento 2017,PÃºblico,0,0,2020
06568010,06,06568,,Salas de Teatro,,Buenos Aires,Moron,MorÃ³n,Sociedad Fomento de Castelar y Biblioteca Popular 9 de Julio,Almafuerte 2642,s/d,1712,11,46292150,s/d,s/d,s/d,-37.39283705,-62.80509305,Precisa,,s/d,Argentores / Relevamiento 2017,Privado,0,0,2020
06568010,06,06568,,Salas de Teatro,,Buenos Aires,Moron,MorÃ³n,Teatro El Baldio,Avenida Boulevard Finca 6577,s/d,1684,11,47587804,info@elbaldio.org,www.elbaldio.org/index.php?option=com_content&view=article&id=34&Itemid=107,s/d,-34.59795600,-58.59495800,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1985,0,2020
06568010,06,06568,,Salas de Teatro,,Buenos Aires,Moron,MorÃ³n,Cine Teatro Helios,Avenida Boulevard San Martin 3076,s/d,1706,11,2930364,heliospalomar@gmail.com,www.cineteatrohelios.com.ar,s/d,-34.60400000,-58.59276000,Precisa,HELIOS PALOMAR SRL,s/d,Alternativa Teatral / Relevamiento 2017,Privado,0,200,2020
06595070,06,06595,,Salas de Teatro,,Buenos Aires,OlavarrÃ­a,OlavarrÃ­a,Punto de Giro,MaipÃº 3428Â ,,7400,2284,60 8003,puntodegiro@live.com.ar,facebook.com/puntodegiro.espacioteatral,,-36.88496000,-60.32271000,,Obras de Teatro,,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06602030,06,06602,,Salas de Teatro,,Buenos Aires,Carmen de Patagones,Carmen de Patagones,El Caldero Sala Teatral Espacio AutÃ³nomo,Patagonia 277,,8504,2920,49 8136,miguelinalariguet@yahoo.com.ar,https://miguelinalariguet.wixsite.com/,,-40.80983500,-62.98083200,,"Sala teatral,seminarios",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06609080,06,06609,,Salas de Teatro,,Buenos Aires,PehuajÃ³,PehuajÃ³,Lo de Oscar,Goyena 474,,6450,11,6142 9658,,,,-35.81732000,-61.90549000,,"Obras de Teatro, talleres,clown",,Plan Podesta 2020 / Relevamiento SINCA,Privado,2019,,2020
06609080,06,06609,,Salas de Teatro,,Buenos Aires,PehuajÃ³,PehuajÃ³,Teatro Independiente de PehuajÃ³ TIP ,Varela 558,s/d,6450,2396,478890,teatroindependientepehuajo@yahoo.com.ar,facebook.com/tip.pehuajo,,-35.80736300,-61.89963500,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
06623100,06,06623,,Salas de Teatro,,Buenos Aires,Pergamino,Pergamino,HIPÃCRITAS TEATRO UNDER ,Avenida ColÃ³n 10,,2700,s/d,,,,,-33.88717600,-60.57839800,Precisa,"Obras de Teatro,y talleres",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06623100,06,06623,,Salas de Teatro,,Buenos Aires,Pergamino,Pergamino,Habemus Theatrum,Jujuy 227,,2700,2477,451468,habemustheatrum@gmail.com,,,-33.89345200,-60.56227900,Precisa,Obras de Teatro,,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06658010,06,06658,,Salas de Teatro,,Buenos Aires,Quilmes,Quilmes,Teatro Municipal de Quilmes,Avenida Mitre 721,s/d,1878,11,42532213,s/d,facebook.com/TeatroQuilmes/,,-34.72251290,-58.25323870,Precisa,,s/d,Relevamiento 2017,PÃºblico,0,0,2020
06658010,06,06658,,Salas de Teatro,,Buenos Aires,Quilmes,Quilmes,Multicultural Don Bosco,Belgrano 280,s/d,1876,11,42520046,multiculturaldb@yahoo.com.ar,www.multiculturaldb.blogspot.com,s/d,-34.71260000,-58.28012000,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,2005,0,2020
06658010,06,06658,,Salas de Teatro,,Buenos Aires,Quilmes,Quilmes,Casa de Arte DoÃ±a Rosa,ColÃ³n 279,s/d,1876,11,42247270,s/d,www.casadeartedr.blogspot.com,s/d,-34.71818000,-58.25809000,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,Privado,0,0,2020
06665040,06,06665,,Salas de Teatro,,Buenos Aires,Ramallo,Ramallo,Teatro Ramallo,Sarmiento 1127,,2915,3407,411383,teatroramallo@gmail.com,,,-33.49906000,-60.06660200,Precisa,"EspectÃ¡culos teatrales, musicales y culturales",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06672010,06,06672,,Salas de Teatro,,Buenos Aires,Rauch,Rauch,Candilejas,Sarmiento 53,s/d,7203,249,4509507,silvinaordoqui@hotmail.com,s/d,,-36.77781532,-59.08712447,Precisa,,s/d,INT / Relevamiento 2017,Privado,0,237,2020
06700060,06,06700,,Salas de Teatro,,Buenos Aires,PiguÃ©,PiguÃ©,El REFUGIO TEATRO ,General Urquiza 584,,8170,2923,41 4284,elrefugiopigue@gmail.com,,,-37.60771000,-62.40389000,,"Obras de teatro,clases",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06707060,06,06707,,Salas de Teatro,,Buenos Aires,Saladillo,Saladillo,LAM TEATRO,12 de Octubre 3402-3500,,7260,2344,431526,,facebook.com/teatrolam/,,-35.63844300,-59.78340700,Precisa,"PresentaciÃ³n Obras de teatro,talleres",,Plan Podesta 2020 / Relevamiento SINCA,Privado,2011,,2020
06707060,06,06707,,Salas de Teatro,,Buenos Aires,Saladillo,Saladillo,Comedia de Saladillo,Moreno 2999,,7260,s/d,,,www.teatrocomedia.com.ar/,,-35.63948200,-59.77909600,Precisa,"Sala teatral,seminarios",,Plan Podesta 2020 / Relevamiento SINCA,PÃºblico,1979,248,2020
06749010,06,06749,,Salas de Teatro,,Buenos Aires,San Fernando,Victoria,Teatro MartÃ­n Fierro,Pasteur 1415,s/d,1644,11,47252702,teatromartinfierro@hotmail.com,,s/d,-34.45110900,-58.54694200,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
06756010,06,06756,,Salas de Teatro,,Buenos Aires,San Isidro,MartÃ­nez,Espacio Teatral Rocha,Catamarca 1371,,1640,11,58292274,espacioculturalrocha@gmail.com,facebook.com/espaciorocha/,,-34.48934200,-58.52190800,Precisa,"Teatro,obras  ",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06756010,06,06756,,Salas de Teatro,,Buenos Aires,San Isidro,San Isidro,Piropearte Espacio de Arte,Liniers 365,s/d,1642,11,47070169,piropiarte@gmail.com,www.piropiarte.com.ar,s/d,-34.46797000,-58.52427000,Precisa,,s/d,Fondo Desarrollar 2020,Privado,2012,0,2020
06760010,06,06760,,Salas de Teatro,,Buenos Aires,San Miguel,San Miguel,Teatro Estudio More Altamirano,Las Heras 1298,,1663,s/d,,teatrodelasollas@gmail.com,facebook.com/TeatroEstudioMoreAltamirano,,-34.54751900,-58.70634500,Precisa,PresentaciÃ³n Obras con contenido social y PolÃ­tico,,Plan Podesta 2020 / Relevamiento SINCA,Privado,2006,,2020
06760010,06,06760,,Salas de Teatro,,Buenos Aires,San Miguel,San Miguel,Teatro La HerrerÃ­a,Sarmiento 2000 ,s/d,1663,11,46671640,teatro.laherreria@gmail.com,www.herreriateatro.blogspot.com,s/d,-34.53919000,-58.71779000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2008,0,2020
06763050,06,06763,,Salas de Teatro,,Buenos Aires,San NicolÃ¡s de los Arroyos,San NicolÃ¡s de los Arroyos,"Espacio ArtÃ­stico Independiente ""Ãgora""",Almafuerte 275,,2900,336,4250695,agora.eci@gmail.com,facebook.com/agora.eci/,,-33.33668700,-60.21217800,,Teatro Y talleres,,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06770050,06,06770,,Salas de Teatro,,Buenos Aires,San Pedro,San Pedro,Cuarta Pared,Almafuerte e Independencia,s/d,2930,s/d,s/d,s/d,s/d,s/d,-33.68481000,-59.66651000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
06791050,06,06791,,Salas de Teatro,,Buenos Aires,Tandil,Tandil,Club de Teatro,Chacabuco 517,s/d,7000,2494,448074,clubdeteatrodetandil@gmail.com,s/d,s/d,-37.32703100,-59.13642100,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
06791050,06,06791,,Salas de Teatro,,Buenos Aires,Tandil,Tandil,Teatro  Bajosuelo Tandil,General RodrÃ­guez 457,,7000,,,info@teatrobajosuelo.com,facebook.com/teatrobajosuelo/,,-37.32826000,-59.13556000,,"Clases de Teatro,Talleres",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06805010,06,06805,,Salas de Teatro,,Buenos Aires,Tigre,Tigre,Circo de las Artes,Av. San Martin 151,s/d,1648,11,47313578,anahepner@circodelasartes.com,www.circodelasartes.com,s/d,-34.42107000,-58.58303000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2009,140,2020
06826050,06,06826,,Salas de Teatro,,Buenos Aires,Trenque Lauquen,Trenque Lauquen,Taller Actoral Henderson. Sala Beto Blanco,s/d,,,,,,,,-35.97469516,-62.73230997,Centroide localidad,,,Plan Podesta 2020 / Relevamiento SINCA,Privado,1995,,2020
06840010,06,06840,,Salas de Teatro,,Buenos Aires,Tres de Febrero,Tres de Febrero,El Bardio Teatro,Boulevard Finca 6577,,1683,11,7008 5647,elbaldioenpalomar@gmail.com,facebook.com/ELBALDIOTEATRO/,,-34.59732372,-58.5936900,,,,Fondo Desarrollar 2020,Privado,,,2020
06840010,06,06840,,Salas de Teatro,,Buenos Aires,Tres de Febrero,Tres de Febrero,La BrÃºjula al Oeste,Padre Elizalde 181,s/d,1702,11,52919312,teatrociudadela@hotmail.com,facebook.com/brujulaaloeste,s/d,-34.63813000,-58.54236000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,0,2020
06854100,06,06854,,Salas de Teatro,,Buenos Aires,25 De Mayo,25 De Mayo,Multiespacio de Arte,Calle 24 1482,,6660,,,,,,-35.43520900,-60.17951500,Precisa,Teatro Y talleres,,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
06861010,06,06861,,Salas de Teatro,,Buenos Aires,Vicente Lopez,Vicente Lopez,La Choza de Padilla,B. de Yrigoyen 535,,1603,,,fb/lachozadepadilla,,,-34.54287920,-58.50120390,Precisa,,,Red de Espacios Culturales Vicente LÃ³pez,Privado,0,,2020
06861010,06,06861,,Salas de Teatro,,Buenos Aires,Vicente Lopez,Vicente Lopez,Teatro de Repertorio del Norte,Carlos Francisco Melo 1756,s/d,s/d,11,47978515,trn@trn.com.ar,www.trn.com.ar,s/d,-34.53100700,-58.48326400,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1992,100,2020
06861010,06,06861,,Salas de Teatro,,Buenos Aires,Vicente Lopez,Vicente Lopez,Teatro In,Talcahuano 671,,1602,,,www.grupo-in-teatro.blogspot.com,,,-34.54839080,-58.51515350,Precisa,,,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,,2020
06868020,06,06868,,Salas de Teatro,,Buenos Aires,Villa Gesell,Villa Gesell,Casa de la Cultura de Villa Gesell,Av.3 nÂº 874 ,s/d,7165,2255,462513,s/d,www.cultura.gesell.gob.ar,s/d,-37.26133400,-56.97222900,Precisa,,s/d,Alternativa Teatral / Relevamiento 2017,PÃºblico,0,0,2020
06868020,06,06868,,Salas de Teatro,,Buenos Aires,Villa Gesell,Villa Gesell,La Casa de los Artistas,Av.a 5 y 127 (bis),s/d,7165,2255,462966,teatroaccion@gesell.com.ar,s/d,s/d,-37.27571600,-56.98686500,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1998,0,2020
10049030,10,10049,,Salas de Teatro,,Catamarca,Capital,San Fernando del Valle de Catamarca,La Ramona sala teatral y espacio cultural,Rojas 414Â ,,4700,383,492 1709,,facebook.com/laramonacultural/,,-28.46438000,-65.78126000,,"Teatro, cursos y talleres",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
14014010,14,14014,,Salas de Teatro,,Cordoba,Capital,Cordoba,Espacio Centralia,27 de abril 370,,5000,s/d,,centraliateatro@gmail.com,www.centraliateatro.com/,,-31.41562400,-64.18953300,Precisa,"Teatro,talleres,formaciÃ³n actoral",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
14014010,14,14014,,Salas de Teatro,,Cordoba,Capital,Cordoba,Bataclana Espacio Cultural ,Arturo M. Bas 1083 ,P.B.,5000,351,3427058,bataclanaespacio@gmail.com,www.bataclanaespaciocultural.blogspot.com,"Espacio no convencional (tarima, al ras del piso. circular, semicircular) - capacidad sala 2: 30 personas ",-31.42575000,-64.19732000,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,2007,100,2020
14014010,14,14014,,Salas de Teatro,,Cordoba,Capital,Cordoba,Teatro La BrÃºjula,Bernardino Rivadavia 1452,,5000,351,301 0723,teatrolabrujulacba@gmail.com,https://teatrolabrujula.com.ar/,,-31.40171200,-64.17621600,Precisa,"Teatro,producciones teatrales",,Plan Podesta 2020 / Relevamiento SINCA,Privado,,,2020
14014010,14,14014,,Salas de Teatro,,Cordoba,Capital,Cordoba,Espacio Tres 51,FÃ©lix Robin Ferreyra 2932,s/d,5000,351,4803650,s/d,www.espaciotres51.blogspot.com.ar,s/d,-31.39893000,-64.18212900,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,0,90,2020
14014010,14,14014,,Salas de Teatro,,Cordoba,Capital,Cordoba,Teatro La Cochera,Fructuoso Rivera 541 ,s/d,5000,351,4604032,lacocherateatro@yahoo.com.ar,www.teatrolacochera.blogspot.com.ar,"Espacio no convencional (tarima, al ras del piso. circular, semicircular)",-31.42435600,-64.19610700,Precisa,,s/d,Plan Podesta 2020 / Relevamiento SINCA,Privado,1984,100,2020
